Airport Name,Location,Country,Latitude,Longitude
Charleston Air Force Base-International Airport,Charleston,United States,32.89860153,-80.04049683
Reno Tahoe International Airport,Reno,United States,39.4990997314453,-119.767997741699
Ketchikan International Airport,Ketchikan,United States,55.35559845,-131.7140045
Willow Run Airport,Detroit,United States,42.23789978,-83.53040314
Vandenberg Air Force Base,Lompoc,United States,34.7373008728,-120.583999634
Birmingham-Shuttlesworth International Airport,Birmingham,United States,33.56290054,-86.75350189
Lakehurst Maxfield Field Airport,Lakehurst,United States,40.03329849,-74.353302
Eareckson Air Station,Shemya,United States,52.71229935,174.1139984
Nellis Air Force Base,Las Vegas,United States,36.2361984253,-115.033996582
March ARB Airport,Riverside,United States,33.880699,-117.259003
Modesto City Co-Harry Sham Field,Modesto,United States,37.62580109,-120.9540024
Sacramento International Airport,Sacramento,United States,38.6954002380371,-121.591003417969
Waukegan National Airport,Chicago,United States,42.422199249268,-87.867897033691
City of Colorado Springs Municipal Airport,Colorado Springs,United States,38.805801,-104.700996
Buffalo Niagara International Airport,Buffalo,United States,42.94049835,-78.73220062
Griffing Sandusky Airport,Sandusky,United States,41.4333992004,-82.6522979736
Snohomish County (Paine Field) Airport,Everett,United States,47.90629959,-122.2819977
Mountain Home Air Force Base,Mountain Home,United States,43.043598,-115.872002
Cedar City Regional Airport,Cedar City,United States,37.701000213623,-113.098999023438
Bradley International Airport,Windsor Locks,United States,41.9388999939,-72.6831970215
Mc Allen Miller International Airport,Mcallen,United States,26.17580032,-98.23860168
Norfolk Naval Station (Chambers Field),Norfolk,United States,36.937599,-76.289299
Westover ARB/Metropolitan Airport,Chicopee Falls,United States,42.19400024,-72.53479767
Lubbock Preston Smith International Airport,Lubbock,United States,33.663601,-101.822998
Chicago O'Hare International Airport,Chicago,United States,41.9786,-87.9048
Boca Raton Airport,Boca Raton,United States,26.3784999847,-80.1076965332
Fairbanks International Airport,Fairbanks,United States,64.81510162,-147.8560028
Quantico MCAF /Turner field,Quantico,United States,38.50170135,-77.30529785
Cannon Air Force Base,Clovis,United States,34.3828010559,-103.321998596
Kaneohe Bay MCAS (Marion E. Carl Field) Airport,Kaneohe Bay,United States,21.4505004883,-157.768005371
Offutt Air Force Base,Omaha,United States,41.118301391602,-95.912498474121
Gulkana Airport,Gulkana,United States,62.1548996,-145.4570007
Watertown International Airport,Watertown,United States,43.9919013977051,-76.0216979980469
Palm Springs International Airport,Palm Springs,United States,33.8297004699707,-116.50700378418
Rick Husband Amarillo International Airport,Amarillo,United States,35.219398,-101.706001
Fort Dodge Regional Airport,Fort Dodge,United States,42.55149841,-94.19259644
Barksdale Air Force Base,Shreveport,United States,32.5018005371,-93.6626968384
Topeka Regional Airport - Forbes Field,Topeka,United States,38.9509010315,-95.6635971069
Cotulla-La Salle County Airport,Cotulla,United States,28.45669937,-99.22029877
Wilmington International Airport,Wilmington,United States,34.2705993652344,-77.9026031494141
Baton Rouge Metropolitan Airport,Baton Rouge,United States,30.533199,-91.149597
Meridian Naval Air Station,Meridian,United States,32.55210114,-88.55560303
Tyler Pounds Regional Airport,Tyler,United States,32.3540992736816,-95.4023971557617
Baltimore/Washington International Thurgood Marshall Airport,Baltimore,United States,39.1754,-76.668297
Hobart Regional Airport,Hobart,United States,34.991317,-99.051313
Lanai Airport,Lanai,United States,20.7856006622314,-156.95100402832
Alexandria International Airport,Alexandria,United States,31.3274002075195,-92.5497970581055
Condron Army Air Field,White Sands,United States,32.34149933,-106.4029999
Cold Bay Airport,Cold Bay,United States,55.2061004638672,-162.725006103516
Tulsa International Airport,Tulsa,United States,36.1983985900879,-95.8880996704102
Sitka Rocky Gutierrez Airport,Sitka,United States,57.0471000671387,-135.361999511719
Long Island Mac Arthur Airport,Islip,United States,40.79520035,-73.10019684
Minneapolis-St Paul International/Wold-Chamberlain Airport,Minneapolis,United States,44.882,-93.221802
New Castle Airport,Wilmington,United States,39.67869949,-75.60649872
Unalaska Airport,Unalaska,United States,53.900100708,-166.544006348
Louis Armstrong New Orleans International Airport,New Orleans,United States,29.9934005737305,-90.2580032348633
Portland International Jetport Airport,Portland,United States,43.64619827,-70.30930328
Will Rogers World Airport,Oklahoma City,United States,35.3931007385254,-97.600700378418
Albany International Airport,Albany,United States,42.7482986450195,-73.8016967773438
Valdez Pioneer Field,Valdez,United States,61.13389969,-146.2480011
Langley Air Force Base,Hampton,United States,37.082901001,-76.360496521
John Wayne Airport-Orange County Airport,Santa Ana,United States,33.67570114,-117.8679962
Columbus Air Force Base,Colombus,United States,33.6437988281,-88.4438018799
Kendall-Tamiami Executive Airport,Kendall-tamiami,United States,25.6478996277,-80.432800293
Oceana Naval Air Station,Oceana,United States,36.820702,-76.033501
Grissom Air Reserve Base,Peru,United States,40.6481018066,-86.1520996094
Casper-Natrona County International Airport,Casper,United States,42.908001,-106.463997
Destin-Ft Walton Beach Airport,Valparaiso,United States,30.4832,-86.525398
Craig Field,Selma,United States,32.343898773193,-86.987800598145
Key West International Airport,Key West,United States,24.5561008453369,-81.7595977783203
Charlotte Douglas International Airport,Charlotte,United States,35.2140007019043,-80.9430999755859
McCarran International Airport,Las Vegas,United States,36.08010101,-115.1520004
Orlando International Airport,Orlando,United States,28.4293994903564,-81.3089981079102
Florence Regional Airport,Florence,United States,34.1853981018066,-79.7238998413086
Great Falls International Airport,Great Falls,United States,47.48199844,-111.3710022
Youngstown Warren Regional Airport,Youngstown,United States,41.26070023,-80.67910004
Ladd AAF Airfield,Fort Wainwright,United States,64.83750153,-147.6139984
Mc Minnville Municipal Airport,Mackminnville,United States,45.19440079,-123.1360016
Robins Air Force Base,Macon,United States,32.6400985718,-83.5919036865
Pullman Moscow Regional Airport,Pullman,United States,46.7439,-117.110001
Lewiston Nez Perce County Airport,Lewiston,United States,46.3745002746582,-117.014999389648
Elmira Corning Regional Airport,Elmira,United States,42.1599006652832,-76.8916015625
Ithaca Tompkins Regional Airport,Ithaca,United States,42.4910011291504,-76.4583969116211
Monterey Peninsula Airport,Monterey,United States,36.5870018005371,-121.843002319336
Santa Barbara Municipal Airport,Santa Barbara,United States,34.42620087,-119.8399963
Daytona Beach International Airport,Daytona Beach,United States,29.179899,-81.058098
Downtown-Manhattan/Wall St Heliport,New York,United States,40.70119858,-74.00900269
Talkeetna Airport,Talkeetna,United States,62.320499420166,-150.09399414062
Tweed New Haven Airport,New Haven,United States,41.26369858,-72.88680267
Asheville Regional Airport,Asheville,United States,35.4361991882324,-82.5418014526367
Piedmont Triad International Airport,Greensboro,United States,36.0978012084961,-79.9373016357422
Joe Foss Field Airport,Sioux Falls,United States,43.5820007324,-96.741897583
Manchester-Boston Regional Airport,Manchester NH,United States,42.932598,-71.435699
Naples Municipal Airport,Naples,United States,26.1525993347,-81.7752990723
Louisville International Standiford Field,Louisville,United States,38.1744,-85.736
Charlottesville Albemarle Airport,Charlottesville VA,United States,38.138599395752,-78.4529037475586
Roanoke–Blacksburg Regional Airport,Roanoke VA,United States,37.3255,-79.975403
Blue Grass Airport,Lexington KY,United States,38.0364990234375,-84.6059036254883
Evansville Regional Airport,Evansville,United States,38.0369987488,-87.5324020386
Albuquerque International Sunport,Albuquerque,United States,35.040199,-106.609001
Gallatin Field,Bozeman,United States,45.77750015,-111.1529999
Billings Logan International Airport,Billings,United States,45.8077011108398,-108.542999267578
Bert Mooney Airport,Butte,United States,45.9547996520996,-112.497001647949
Cherry Capital Airport,Traverse City,United States,44.7414016723633,-85.5821990966797
Hancock County-Bar Harbor Airport,Bar Harbor,United States,44.45000076,-68.3615036
Knox County Regional Airport,Rockland,United States,44.06010056,-69.09919739
Jackson Hole Airport,Jacksn Hole,United States,43.6072998046875,-110.737998962402
Chicago Rockford International Airport,Rockford,United States,42.1954002380371,-89.0971984863281
East 34th Street Heliport,New York,United States,40.7425,-73.971944
Greenville Spartanburg International Airport,Greenville,United States,34.8956985474,-82.2189025879
Central Illinois Regional Airport at Bloomington-Normal,Bloomington,United States,40.47710037,-88.91590118
Gulfport Biloxi International Airport,Gulfport,United States,30.4073009490967,-89.0700988769531
Kalamazoo Battle Creek International Airport,Kalamazoo,United States,42.2349014282227,-85.5521011352539
Toledo Express Airport,Toledo,United States,41.58679962,-83.80780029
Fort Wayne International Airport,Fort Wayne,United States,40.97850037,-85.19509888
Decatur Airport,Decatur,United States,39.8345985412598,-88.8656997680664
The Eastern Iowa Airport,Cedar Rapids,United States,41.8847007751465,-91.7108001708984
La Crosse Municipal Airport,La Crosse,United States,43.879002,-91.256699
Central Wisconsin Airport,Wassau,United States,44.7775993347,-89.6668014526
General Wayne A. Downing Peoria International Airport,Peoria,United States,40.6641998291,-89.6932983398
Appleton International Airport,Appleton,United States,44.2580986023,-88.5190963745
Rochester International Airport,Rochester,United States,43.9082984924316,-92.5
University of Illinois Willard Airport,Champaign,United States,40.03919983,-88.27809906
Manhattan Regional Airport,Manhattan,United States,39.140998840332,-96.6707992553711
Venango Regional Airport,Franklin,United States,41.3778991699,-79.8603973389
Grand Junction Regional Airport,Grand Junction,United States,39.1223983765,-108.527000427
St George Municipal Airport,Saint George,United States,37.036389,-113.510306
David Wayne Hooks Memorial Airport,Houston,United States,30.0618000031,-95.5528030396
Port O'Connor Private Heliport,Port O\'Connor,United States,28.429725,-96.444419
Sarasota Bradenton International Airport,Sarasota,United States,27.3953990936279,-82.5543975830078
Arthur Dunn Airpark,Titusville,United States,28.622552,-80.83541
Van Nuys Airport,Van Nuys,United States,34.209800720215,-118.48999786377
Quad City International Airport,Moline,United States,41.4485015869141,-90.5074996948242
Panama City-Bay Co International Airport,Panama City,United States,30.212099,-85.6828
Orlando,Orlando,United States,28.398,-81.57
Bismarck Municipal Airport,Bismarck,United States,46.7727012634277,-100.746002197266
Telluride Regional Airport,Telluride,United States,37.9538002,-107.9079971
Rapid City Regional Airport,Rapid City,United States,44.0452995300293,-103.056999206543
Mc Clellan-Palomar Airport,Carlsbad,United States,33.12829971,-117.2799988
Bishop International Airport,Flint,United States,42.9654006958008,-83.7435989379883
Redding Municipal Airport,Redding,United States,40.50899887,-122.2929993
Mahlon Sweet Field,Eugene,United States,44.1245994567871,-123.21199798584
Idaho Falls Regional Airport,Idaho Falls,United States,43.514599,-112.070999
Rogue Valley International Medford Airport,Medford,United States,42.3741989135742,-122.873001098633
Roberts Field,Redmond-Bend,United States,44.2541008,-121.1500015
Akron Canton Regional Airport,Akron,United States,40.9160995483398,-81.4421997070312
Huntsville International Carl T Jones Field,Huntsville,United States,34.637199401855,-86.775100708008
Mid Ohio Valley Regional Airport,PARKERSBURG,United States,39.345100402832,-81.4392013549805
Montgomery Regional (Dannelly Field) Airport,MONTGOMERY,United States,32.30059814,-86.39399719
Tri-Cities Regional TN/VA Airport,BRISTOL,United States,36.475201,-82.407401
Barkley Regional Airport,PADUCAH,United States,37.0607986450195,-88.7738037109375
Page Municipal Airport,Page,United States,36.92610168,-111.447998
Glacier Park International Airport,Kalispell,United States,48.3105010986328,-114.255996704102
MBS International Airport,Saginaw,United States,43.532901763916,-84.0795974731445
Greater Binghamton/Edwin A Link field,Binghamton,United States,42.20869827,-75.97979736
Blythe Airport,Blythe,United States,33.6192016602,-114.717002869
Petersburg James A Johnson Airport,Petersburg,United States,56.80170059,-132.9450073
Orlando Sanford International Airport,Sanford,United States,28.7775993347168,-81.2375030517578
